,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
10080,66,2,141085,11,9,6,8,1,4,0,0,0,8,38
10081,67,4,141085,11,9,0,9,1,4,0,0,0,20,38
10082,24,2,141113,5,4,2,11,0,4,1,2580,0,40,38
10083,30,2,141118,8,11,4,0,1,4,0,0,0,40,38
10084,34,2,141118,12,14,0,9,3,4,0,0,0,60,38
10085,34,2,141118,9,13,3,9,1,4,0,0,0,35,38
10086,58,4,141165,11,9,2,4,0,4,1,0,0,50,38
10087,69,2,141181,4,3,2,0,0,4,1,1797,0,40,38
10088,29,4,141185,15,10,2,4,0,4,1,0,0,55,38
10089,42,2,141186,15,10,4,7,3,4,0,0,0,40,38
10090,33,2,141229,15,10,0,7,1,4,0,0,0,50,38
10091,40,2,141245,9,13,2,7,5,4,0,0,0,40,32
10092,60,2,141253,0,6,0,4,1,4,1,0,0,48,38
10093,23,2,141264,15,10,4,3,2,2,0,0,0,40,38
10094,23,2,141272,9,13,4,7,3,2,0,0,0,30,38
10095,30,5,141297,9,13,2,9,0,1,1,0,0,40,18
10096,22,2,141297,15,10,4,12,3,4,1,0,0,40,38
10097,52,2,141301,11,9,0,6,1,4,0,0,0,40,38
10098,62,2,141308,15,10,4,0,1,4,0,0,0,40,38
10099,23,2,141323,15,10,4,7,3,4,1,0,0,40,38
10100,57,2,141326,11,9,2,11,0,4,1,0,0,50,38
10101,55,2,141326,11,9,2,2,0,4,1,0,0,40,38
10102,59,3,141326,8,11,0,9,1,4,1,0,0,50,38
10103,41,4,141327,12,14,0,9,4,4,0,0,0,35,38
10104,28,2,141350,9,13,2,3,0,4,1,0,0,45,38
10105,18,2,141363,15,10,4,7,1,4,0,0,0,40,38
10106,53,2,141388,11,9,2,13,0,4,1,0,0,40,38
10107,51,4,141388,11,9,2,4,0,4,1,0,0,55,38
10108,53,2,141388,1,7,2,2,0,4,1,0,0,40,38
10109,55,4,141409,0,6,2,11,0,4,1,7688,0,50,38
10110,32,2,141410,11,9,2,6,0,2,1,0,0,40,38
10111,39,5,141420,15,10,2,10,0,4,1,0,0,40,38
10112,36,2,141420,9,13,0,5,1,4,1,0,0,30,38
10113,21,2,141453,11,9,4,7,3,4,0,0,0,40,38
10114,42,0,141459,11,9,5,7,2,2,0,0,0,40,38
10115,57,5,141459,15,10,0,9,4,4,0,0,0,40,38
10116,20,2,141481,1,7,2,11,2,4,0,0,0,50,38
10117,47,5,141483,6,5,0,7,1,4,0,0,0,40,38
10118,46,2,141483,11,9,2,11,5,4,0,0,0,40,38
10119,48,2,141483,15,10,0,3,4,4,0,0,0,40,38
10120,32,2,141490,8,11,0,3,4,4,0,0,0,50,38
10121,33,2,141490,11,9,2,11,5,4,0,0,0,45,38
10122,48,2,141511,12,14,2,3,0,4,1,0,0,40,38
10123,47,2,141511,10,16,2,9,0,4,1,0,0,60,38
10124,48,2,141511,0,6,2,3,0,4,1,0,0,45,38
10125,40,2,141537,0,6,0,6,1,2,0,0,0,40,38
10126,27,2,141545,11,9,2,13,0,4,1,0,1902,45,38
10127,55,2,141549,11,9,2,2,0,4,1,0,0,40,38
10128,38,2,141550,0,6,0,2,1,4,1,0,0,40,38
10129,42,2,141558,12,14,2,9,0,4,1,0,0,60,38
10130,57,2,141570,12,14,2,3,0,2,1,0,1977,40,38
10131,40,5,141583,15,10,0,0,4,2,0,0,0,35,38
10132,40,2,141583,0,6,4,7,4,2,0,0,0,40,38
10133,39,2,141584,12,14,4,11,1,4,1,0,2444,45,38
10134,38,3,141584,11,9,0,11,4,4,1,0,0,55,38
10135,17,2,141590,1,7,4,8,3,4,0,0,0,12,38
10136,18,2,141626,15,10,4,12,3,4,1,2176,0,20,38
10137,60,1,141637,12,14,2,9,0,4,1,0,0,40,38
10138,41,2,141642,11,9,4,7,1,4,0,0,0,40,38
10139,51,2,141645,15,10,5,3,1,2,0,0,0,40,38
10140,40,1,141649,8,11,2,10,0,4,1,0,0,40,38
10141,40,2,141657,11,9,2,3,5,4,0,0,0,35,38
10142,40,2,141657,11,9,0,0,4,4,0,0,0,40,38
10143,54,2,141663,11,9,2,0,0,4,1,0,0,40,38
10144,54,2,141663,11,9,4,7,1,4,1,0,0,15,38
10145,22,2,141698,11,9,4,2,3,4,1,0,0,40,38
10146,22,2,141698,0,6,4,2,4,4,1,0,0,40,38
10147,25,2,141706,15,10,4,0,1,4,0,0,0,40,38
10148,55,2,141727,9,13,2,0,5,4,0,3464,0,40,38
10149,70,2,141742,8,11,2,6,0,4,1,9386,0,50,38
10150,61,2,141745,11,9,0,7,1,2,0,0,0,40,38
10151,90,2,141758,6,5,4,0,1,4,0,0,0,40,38
10152,27,4,141795,15,10,2,3,0,4,1,0,0,30,38
10153,67,4,141797,5,4,2,3,0,4,1,0,0,40,38
10154,39,2,141802,15,10,0,0,4,2,0,0,0,40,38
10155,55,3,141807,9,13,2,11,0,4,1,0,0,60,38
10156,58,2,141807,4,3,2,6,0,4,1,0,0,40,21
10157,55,4,141807,9,13,2,3,0,4,1,0,0,40,38
10158,26,2,141824,15,10,0,3,1,4,0,0,0,40,38
10159,26,5,141838,9,13,2,3,0,2,1,0,0,40,38
10160,33,2,141841,9,13,2,3,0,2,1,5178,0,40,38
10161,33,2,141841,11,9,4,7,3,2,1,0,0,36,38
10162,43,2,141858,1,7,2,5,0,4,1,0,0,40,38
10163,44,5,141858,14,15,2,9,0,4,1,15024,0,75,38
10164,40,5,141858,14,15,2,9,0,4,1,0,0,72,38
10165,19,2,141868,11,9,4,13,3,4,1,0,0,40,38
10166,50,1,141875,11,9,2,13,0,4,1,0,0,40,38
10167,25,2,141876,11,9,3,3,1,4,1,0,0,45,38
10168,55,2,141877,9,13,2,6,0,4,1,0,0,40,38
10169,56,0,141877,9,13,2,0,0,4,1,0,0,40,38
10170,35,2,141896,2,8,2,2,0,4,1,0,0,40,38
10171,18,2,141918,11,9,4,5,3,4,1,0,0,22,38
10172,49,2,141944,8,11,3,5,4,4,1,0,1380,42,38
10173,48,2,141944,11,9,2,6,0,4,1,4386,0,40,38
10174,46,1,141944,9,13,2,9,0,4,1,0,0,38,38
10175,28,2,141957,9,13,2,9,0,4,1,0,0,50,38
10176,28,2,141957,7,12,2,12,0,4,1,0,1887,70,38
10177,24,2,142022,15,10,4,5,3,4,1,0,0,50,38
10178,38,5,142022,11,9,2,0,5,2,0,0,0,40,38
10179,31,2,142038,11,9,2,2,5,4,0,0,0,45,38
10180,47,2,142061,15,10,0,3,4,4,0,0,0,40,38
10181,50,2,142073,11,9,3,3,1,4,0,0,0,55,38
10182,27,2,142075,15,10,4,7,3,4,1,0,0,24,38
10183,58,2,142076,11,9,0,12,1,4,1,4787,0,39,38
10184,26,2,142081,11,9,2,7,5,4,0,0,0,40,25
10185,58,2,142158,9,13,0,3,4,4,0,0,0,35,38
10186,64,3,142166,9,13,0,11,1,4,1,0,0,45,38
10187,64,1,142166,11,9,2,2,0,4,1,0,0,99,38
10188,54,2,142169,11,9,4,5,3,4,1,0,0,40,38
10189,59,2,142182,11,9,2,7,0,4,1,0,0,40,38
10190,58,2,142182,11,9,2,2,0,4,1,0,0,25,38
10191,56,2,142182,8,11,2,2,0,4,1,0,0,45,38
10192,46,6,142210,11,9,2,6,5,4,0,0,0,25,38
10193,19,2,142219,15,10,4,0,3,4,0,0,0,30,38
10194,24,2,142227,9,13,4,0,1,4,0,0,0,30,38
10195,20,2,142233,11,9,4,11,1,4,0,0,0,35,38
10196,28,2,142264,6,5,4,6,1,4,1,0,0,50,5
10197,35,2,142282,15,10,5,7,4,4,0,0,0,25,38
10198,45,2,142287,12,14,2,3,0,4,1,0,0,50,38
10199,49,2,142287,15,10,2,0,0,4,1,0,1902,50,38
10200,58,2,142326,9,13,0,9,1,4,0,0,0,50,38
10201,33,2,142383,7,12,4,11,1,3,1,0,0,36,38
10202,24,3,142404,9,13,2,3,0,4,1,0,0,40,38
10203,51,1,142411,8,11,0,0,4,4,0,0,0,50,38
10204,53,2,142411,8,11,0,9,4,4,0,0,0,40,38
10205,42,2,142424,8,11,4,0,1,4,0,0,0,40,38
10206,28,2,142443,11,9,4,2,3,4,1,0,0,40,38
10207,29,1,142443,9,13,2,9,0,4,1,0,0,60,38
10208,43,2,142444,15,10,0,11,4,4,0,0,0,55,38
10209,40,3,142444,9,13,4,9,1,4,0,0,0,45,38
10210,17,2,142457,1,7,4,7,3,2,1,0,0,20,38
10211,31,0,142470,9,13,4,3,1,2,0,0,0,40,38
10212,60,2,142494,15,10,2,3,0,4,1,15024,0,40,38
10213,60,3,142494,0,6,2,2,0,4,1,0,0,40,38
10214,66,2,142501,11,9,4,7,2,2,0,0,0,3,38
10215,26,2,142506,9,13,4,9,4,2,0,0,0,35,38
10216,29,2,142519,11,9,4,5,3,4,1,0,0,40,38
10217,29,4,142519,11,9,2,6,0,4,1,0,0,40,38
10218,24,2,142528,15,10,4,11,3,4,1,0,0,20,38
10219,76,2,142535,11,9,6,0,1,4,1,0,0,6,38
10220,23,5,142547,11,9,2,3,0,4,1,0,0,40,38
10221,29,2,142555,12,14,4,9,1,2,1,0,0,42,38
10222,22,2,142566,11,9,4,11,1,4,1,0,0,40,38
10223,39,4,142573,15,10,4,2,1,4,1,0,0,25,38
10224,36,1,142573,11,9,2,3,0,4,1,0,0,45,38
10225,41,2,142579,9,13,6,11,4,2,1,0,0,50,38
10226,47,0,142581,15,10,2,0,0,2,1,0,0,40,38
10227,35,2,142616,11,9,5,7,3,2,0,0,0,30,38
10228,27,5,142621,9,13,4,9,1,4,0,4101,0,40,38
10229,66,2,142624,7,12,2,6,0,4,1,5556,0,40,40
10230,77,2,142646,5,4,6,8,4,4,0,0,0,23,38
10231,18,2,142647,15,10,4,7,3,4,0,0,0,20,38
10232,40,2,142657,8,11,2,2,0,2,1,0,0,45,38
10233,20,2,142673,15,10,4,0,1,4,0,0,0,45,38
10234,30,2,142675,2,8,2,2,0,4,1,0,0,50,38
10235,33,2,142675,9,13,4,5,1,4,1,0,0,30,38
10236,32,2,142675,11,9,4,2,1,4,1,0,0,40,38
10237,31,2,142675,15,10,4,3,3,4,1,0,0,40,38
10238,43,2,142682,11,9,2,13,0,4,1,0,0,30,5
10239,39,2,142707,8,11,2,6,0,4,1,0,0,40,38
10240,28,3,142712,15,10,2,3,0,4,1,0,0,70,38
10241,28,2,142712,15,10,2,2,0,4,1,0,0,40,38
10242,29,0,142712,15,10,2,0,0,4,1,0,0,40,38
10243,28,2,142712,11,9,4,5,3,4,1,0,0,40,38
10244,28,2,142712,9,13,4,3,1,4,1,0,0,50,38
10245,57,2,142714,15,10,0,7,1,4,0,0,0,38,38
10246,51,2,142717,10,16,0,2,1,4,0,4787,0,60,38
10247,53,2,142717,9,13,0,0,4,4,0,0,0,40,38
10248,41,2,142717,15,10,0,12,4,2,0,0,0,36,38
10249,47,2,142719,11,9,2,6,0,4,1,0,0,40,38
10250,45,3,142719,9,13,2,3,0,4,1,0,0,40,38
10251,48,1,142719,12,14,2,9,0,4,1,0,0,40,38
10252,46,2,142719,11,9,3,4,1,4,1,0,0,65,38
10253,45,3,142719,11,9,2,11,0,4,1,0,0,40,38
10254,66,2,142723,4,3,3,5,4,4,0,0,0,40,32
10255,41,4,142725,11,9,2,13,0,4,1,0,0,45,38
10256,18,2,142751,0,6,4,5,1,4,1,0,0,40,38
10257,42,1,142756,9,13,0,9,1,4,0,0,0,50,38
10258,42,2,142756,15,10,0,0,4,4,0,0,0,35,38
10259,52,5,142757,11,9,2,10,0,2,1,0,0,40,38
10260,29,2,142760,11,9,4,5,1,2,1,0,0,40,38
10261,28,2,142764,11,9,4,6,1,4,1,0,0,48,38
10262,21,5,142766,15,10,4,7,3,4,1,0,0,10,38
10263,23,2,142766,15,10,4,0,1,4,1,0,0,20,38
10264,21,5,142766,15,10,4,3,3,4,1,0,0,40,38
10265,23,2,142766,15,10,4,0,3,4,1,1055,0,20,38
10266,57,2,142791,5,4,6,11,2,4,0,0,1602,3,38
10267,46,2,142828,11,9,2,11,5,4,0,0,0,40,38
10268,51,2,142835,1,7,2,6,0,4,1,0,0,40,38
10269,49,5,142856,11,9,2,9,0,4,1,0,0,40,38
10270,45,4,142871,15,10,5,11,4,4,1,0,0,50,38
10271,35,2,142874,7,12,3,11,3,2,0,0,0,36,38
10272,40,2,142886,9,13,6,3,4,4,0,0,0,40,38
10273,34,2,142897,12,14,2,3,0,1,1,7298,0,35,35
10274,39,5,142897,8,11,4,3,4,4,0,0,0,50,38
10275,17,2,142912,0,6,4,7,3,4,1,0,0,40,38
10276,26,2,142914,7,12,2,9,5,4,0,0,0,75,38
10277,60,2,142922,11,9,2,2,0,4,1,0,0,50,38
10278,61,2,142922,11,9,2,13,0,4,1,0,0,40,38
10279,58,2,142924,12,14,4,0,1,4,0,0,0,24,38
10280,17,2,142964,1,7,4,7,3,4,1,0,0,20,38
10281,30,2,142977,15,10,0,2,1,4,1,0,0,65,38
10282,41,2,143003,8,11,2,7,0,1,1,7298,0,60,18
10283,23,2,143003,12,14,2,9,0,1,1,0,1887,50,18
10284,56,2,143030,11,9,0,2,4,4,0,0,0,40,38
10285,55,2,143030,11,9,0,6,1,4,0,0,0,40,38
10286,23,2,143032,12,14,4,9,3,4,0,0,0,36,38
10287,17,3,143034,0,6,4,7,3,4,1,0,0,4,38
10288,41,2,143046,12,14,4,0,1,4,0,0,0,40,38
10289,42,2,143046,9,13,4,9,1,4,0,0,1564,38,38
10290,40,2,143046,9,13,4,9,1,4,0,0,0,45,38
10291,42,1,143046,11,9,6,13,4,4,0,0,0,40,38
10292,42,2,143046,11,9,4,7,3,4,0,0,0,40,38
10293,43,1,143046,15,10,0,7,4,4,0,0,0,20,38
10294,43,2,143046,11,9,2,6,5,4,0,0,0,40,11
10295,37,2,143058,0,6,2,2,0,4,1,0,0,50,38
10296,35,2,143058,11,9,2,6,0,4,1,0,0,60,38
10297,37,2,143058,15,10,2,2,0,4,1,0,0,40,38
10298,35,2,143058,9,13,2,9,0,4,1,0,0,60,38
10299,22,4,143062,11,9,4,7,3,4,1,0,0,40,11
10300,21,2,143062,15,10,4,7,3,4,1,0,0,32,38
10301,25,5,143062,11,9,4,0,3,4,0,0,0,40,38
10302,24,4,143062,11,9,4,7,3,4,1,0,0,30,38
10303,21,2,143062,11,9,4,6,3,4,1,0,0,40,38
10304,23,2,143062,11,9,4,11,3,4,1,0,0,40,38
10305,20,2,143062,15,10,4,4,3,4,1,0,0,40,38
10306,26,2,143068,15,10,2,3,0,4,1,2407,0,50,38
10307,36,2,143068,15,10,0,2,4,4,1,0,0,40,38
10308,40,2,143069,11,9,2,6,0,4,1,0,0,40,38
10309,34,2,143083,8,11,2,0,5,4,0,0,0,18,38
10310,63,2,143098,11,9,2,11,0,4,1,4064,0,40,38
10311,48,2,143098,10,16,2,9,0,1,1,0,1902,40,2
10312,64,2,143110,9,13,6,9,1,4,0,0,0,30,38
10313,39,3,143123,8,11,2,2,0,4,1,0,2415,40,38
10314,38,2,143123,9,13,2,3,0,4,1,0,0,40,38
10315,36,2,143123,14,15,2,9,0,4,1,0,0,50,38
10316,41,4,143129,9,13,0,3,1,4,0,0,0,40,38
10317,35,2,143152,15,10,2,0,5,4,0,3908,0,27,38
10318,65,2,143175,15,10,6,11,2,4,0,0,0,45,38
10319,46,2,143189,4,3,4,6,3,4,0,0,0,40,5
10320,55,2,143266,11,9,0,0,4,4,1,0,0,25,38
10321,58,3,143266,9,13,2,9,0,4,1,0,0,40,38
10322,56,2,143266,15,10,2,3,0,4,1,0,0,40,38
10323,55,2,143266,8,11,2,2,0,4,1,0,0,50,17
10324,25,2,143267,11,9,4,0,1,4,0,0,0,48,38
10325,25,2,143280,0,6,4,8,3,4,0,0,0,24,38
10326,48,2,143281,11,9,6,6,1,4,0,0,0,48,38
10327,48,2,143299,11,9,4,6,1,2,1,0,0,40,38
10328,62,2,143312,15,10,0,7,1,4,0,0,0,60,38
10329,40,2,143327,15,10,5,5,1,4,1,0,0,40,38
10330,17,2,143331,0,6,4,11,3,4,1,0,0,15,38
10331,17,2,143331,1,7,4,11,3,4,1,0,0,20,38
10332,42,2,143342,15,10,0,6,1,4,0,0,0,40,38
10333,19,2,143360,11,9,4,6,3,4,0,0,0,34,38
10334,37,4,143368,10,16,2,9,0,4,1,0,0,60,38
10335,43,2,143368,11,9,0,4,1,2,1,0,0,40,38
10336,44,2,143368,15,10,4,7,1,2,1,0,0,55,38
10337,59,2,143372,0,6,0,0,1,2,0,0,0,40,38
10338,55,2,143372,11,9,0,11,4,2,0,0,0,40,38
10339,39,1,143385,11,9,2,2,0,4,1,0,0,40,38
10340,36,2,143385,11,9,4,2,1,4,1,0,0,40,38
10341,36,5,143385,15,10,2,10,0,4,1,0,0,40,38
10342,34,2,143392,11,9,4,11,3,4,0,0,0,40,38
10343,30,2,143392,9,13,2,0,5,4,0,0,0,40,38
10344,31,1,143392,15,10,0,0,1,4,0,0,0,35,38
10345,24,2,143436,15,10,4,5,3,4,1,0,0,24,38
10346,71,4,143437,12,14,2,11,0,4,1,10605,0,40,38
10347,39,2,143445,11,9,2,7,2,2,0,0,0,40,38
10348,49,2,143459,6,5,5,5,3,4,1,0,0,38,38
10349,49,2,143482,11,9,0,7,4,4,0,0,0,40,38
10350,49,3,143482,15,10,2,9,5,4,0,0,0,65,38
10351,36,2,143486,11,9,2,13,0,4,1,7298,0,50,38
10352,36,2,143486,9,13,2,11,0,4,1,0,0,40,38
10353,38,5,143517,9,13,4,3,3,4,1,0,0,40,38
10354,30,2,143526,9,13,4,11,3,4,1,0,0,40,38
10355,52,1,143533,5,4,4,7,2,2,0,0,0,40,38
10356,38,2,143538,11,9,4,6,1,4,0,0,0,40,38
10357,33,2,143540,11,9,2,2,0,4,1,0,0,40,38
10358,48,2,143542,11,9,0,13,1,4,1,0,0,40,38
10359,37,0,143547,9,13,4,9,1,4,0,0,0,40,38
10360,65,2,143554,15,10,5,0,1,4,0,0,0,38,38
10361,65,1,143570,15,10,4,9,1,2,0,0,0,40,38
10362,33,2,143582,11,9,5,7,4,1,0,0,0,48,2
10363,21,2,143582,9,13,4,9,3,1,0,0,0,45,38
10364,29,2,143582,11,9,2,0,5,1,0,0,0,35,39
10365,37,2,143582,8,11,4,0,1,3,0,4101,0,35,38
10366,34,2,143582,15,10,4,0,1,1,0,0,0,35,23
10367,43,2,143583,0,6,2,5,0,2,1,0,0,40,38
10368,35,2,143589,9,13,3,9,1,1,0,0,0,40,29
10369,21,2,143604,15,10,4,11,3,4,0,0,0,8,38
10370,21,2,143604,11,9,4,0,3,4,0,0,0,40,38
10371,32,2,143604,11,9,0,7,1,2,0,0,0,16,38
10372,32,2,143604,0,6,3,7,1,2,0,0,0,37,38
10373,33,2,143653,11,9,2,2,0,4,1,0,0,30,38
10374,31,2,143653,8,11,2,11,0,4,1,0,0,50,38
10375,50,2,143664,9,13,4,3,1,4,1,0,0,40,38
10376,34,1,143699,15,10,2,7,5,4,0,0,0,40,38
10377,34,2,143699,11,9,2,11,5,4,0,0,0,15,38
10378,50,4,143730,9,13,2,4,0,4,1,0,0,80,38
10379,58,4,143731,11,9,2,11,0,4,1,0,0,72,38
10380,51,2,143741,15,10,2,7,5,4,0,0,0,40,38
10381,34,1,143766,15,10,4,10,3,4,1,0,0,40,38
10382,34,0,143766,7,12,4,0,1,4,1,0,0,40,38
10383,24,2,143766,15,10,4,6,3,4,1,0,0,55,38
10384,30,2,143766,11,9,4,7,1,4,1,0,0,30,38
10385,37,2,143771,11,9,2,3,0,4,1,0,0,60,38
10386,38,5,143774,15,10,5,3,1,4,0,0,0,45,38
10387,36,2,143774,15,10,2,0,5,4,0,0,0,12,38
10388,17,2,143791,0,6,4,7,3,2,0,0,0,12,38
10389,61,2,143800,0,6,2,13,0,4,1,0,0,50,38
10390,54,2,143804,0,6,2,6,0,4,1,0,0,40,38
10391,52,2,143807,11,9,0,11,1,4,0,0,0,40,38
10392,53,5,143822,12,14,2,9,0,4,1,0,0,36,38
10393,51,2,143822,15,10,2,2,0,4,1,7298,0,40,38
10394,54,2,143822,15,10,2,2,0,4,1,0,0,45,38
10395,43,1,143828,12,14,0,9,4,2,0,9562,0,40,38
10396,73,4,143833,2,8,2,4,0,4,1,0,0,18,38
10397,70,4,143833,15,10,2,3,0,4,1,0,2246,40,38
10398,69,0,143849,1,7,6,0,1,4,0,0,0,20,38
10399,33,2,143851,9,13,4,9,1,4,0,0,0,40,38
10400,19,2,143857,15,10,4,11,3,4,0,0,0,35,38
10401,54,2,143865,11,9,0,11,4,4,0,0,0,35,38
10402,51,1,143865,0,6,6,7,1,4,0,0,0,24,38
10403,17,2,143868,6,5,4,7,3,2,1,0,0,40,38
10404,57,1,143910,9,13,0,3,1,4,1,0,0,40,38
10405,37,2,143912,11,9,0,13,1,4,1,0,0,50,38
10406,56,5,143931,9,13,6,9,1,4,0,0,0,40,38
10407,60,4,143932,12,14,2,3,0,4,1,0,0,40,38
10408,60,2,143932,11,9,2,2,0,4,1,0,0,40,38
10409,43,5,143939,11,9,0,0,4,4,0,0,0,50,38
10410,62,2,143943,9,13,6,12,4,4,0,0,0,7,38
10411,55,1,143949,12,14,2,9,5,4,0,3103,0,45,38
10412,52,2,143953,9,13,2,9,0,4,1,0,1902,40,38
10413,50,2,143953,11,9,2,11,0,4,1,0,0,65,38
10414,42,2,144002,11,9,0,13,1,4,1,0,0,50,38
10415,41,4,144002,9,13,2,3,0,4,1,0,0,60,38
10416,41,2,144032,11,9,2,3,0,4,1,0,0,60,38
10417,68,2,144056,11,9,2,0,0,4,1,3818,0,40,38
10418,28,2,144063,11,9,2,3,0,4,1,0,0,40,38
10419,29,4,144063,5,4,2,4,0,4,1,0,0,72,38
10420,33,2,144064,9,13,2,3,0,4,1,0,0,50,38
10421,33,2,144064,10,16,2,9,0,4,1,0,0,55,38
10422,30,2,144064,11,9,2,3,0,4,1,0,0,62,38
10423,31,2,144064,11,9,2,2,0,4,1,0,0,48,38
10424,31,2,144064,15,10,2,3,0,4,1,0,0,40,38
10425,30,5,144064,11,9,2,10,0,4,1,0,0,40,38
10426,32,2,144064,9,13,4,12,1,4,1,0,0,40,38
10427,40,2,144067,8,11,2,2,0,4,1,0,0,40,38
10428,55,2,144071,9,13,2,12,0,4,1,0,0,18,38
10429,55,2,144071,1,7,2,3,0,4,1,0,0,45,38
10430,59,2,144071,11,9,2,0,0,4,1,0,0,40,38
10431,59,4,144071,4,3,2,7,0,4,1,2580,0,15,7
10432,55,2,144084,0,6,2,7,0,4,1,0,0,40,38
10433,51,2,144084,11,9,4,6,3,4,0,0,0,40,38
10434,59,2,144092,11,9,2,2,0,4,1,0,0,40,38
10435,48,1,144122,12,14,0,9,1,4,0,0,0,40,38
10436,44,5,144125,9,13,0,9,1,4,0,0,0,40,38
10437,27,2,144133,9,13,2,3,2,4,1,0,0,50,38
10438,68,2,144137,15,10,0,8,2,4,0,0,0,30,38
10439,36,2,144154,11,9,0,3,1,4,0,0,0,40,38
10440,19,2,144161,11,9,4,13,3,4,1,0,0,30,38
10441,23,1,144165,9,13,4,9,3,0,1,0,0,30,38
10442,39,2,144169,11,9,2,11,0,4,1,0,0,50,38
10443,36,2,144169,11,9,2,2,0,4,1,0,0,50,38
10444,64,2,144182,11,9,6,9,1,4,0,0,0,23,38
10445,34,1,144182,13,1,4,0,3,2,0,0,0,25,38
10446,43,4,144218,2,8,2,13,0,4,1,0,0,60,38
10447,42,3,144236,15,10,4,11,1,4,1,0,0,60,38
10448,25,0,144259,11,9,4,0,3,2,1,0,0,40,38
10449,25,2,144259,11,9,4,2,3,2,1,0,0,50,38
10450,25,2,144301,15,10,4,11,3,4,1,0,0,42,38
10451,35,2,144322,11,9,0,6,4,4,0,0,0,40,38
10452,37,1,144322,8,11,4,0,1,4,0,0,0,43,38
10453,35,2,144322,7,12,0,3,1,4,0,0,0,50,38
10454,46,2,144351,12,14,2,9,0,4,1,0,0,40,38
10455,47,2,144351,9,13,2,3,0,4,1,0,0,45,38
10456,56,4,144351,11,9,2,13,0,4,1,0,0,90,38
10457,47,2,144351,11,9,0,2,4,4,1,0,625,40,38
10458,45,5,144351,12,14,2,9,0,4,1,0,0,40,38
10459,53,2,144361,11,9,2,6,0,4,1,0,0,38,38
10460,50,2,144361,11,9,2,6,0,4,1,0,0,50,38
10461,50,2,144361,11,9,2,2,0,4,1,0,0,40,38
10462,52,2,144361,8,11,2,2,0,4,1,0,1902,40,38
10463,40,3,144371,9,13,2,2,0,4,1,0,0,15,38
10464,43,2,144371,11,9,2,5,0,4,1,0,0,42,38
10465,56,4,144380,15,10,3,9,1,2,1,0,0,50,38
10466,49,2,144396,1,7,0,3,1,4,0,0,0,38,38
10467,19,5,144429,15,10,4,9,3,4,1,0,0,10,38
10468,41,2,144460,15,10,0,6,3,4,1,0,0,40,21
10469,25,2,144478,15,10,4,7,3,4,1,0,0,40,30
10470,25,2,144483,11,9,5,3,4,4,0,0,0,40,38
10471,26,2,144483,8,11,0,11,3,4,0,594,0,35,38
10472,72,1,144515,10,16,2,3,0,4,1,0,1258,40,38
10473,28,2,144521,11,9,4,7,3,2,0,0,0,40,38
10474,46,1,144531,9,13,4,9,1,4,0,0,0,40,38
10475,29,2,144556,11,9,2,6,0,4,1,0,0,45,38
10476,45,2,144579,9,13,2,9,0,4,1,0,0,40,38
10477,53,5,144586,15,10,4,10,1,4,0,0,0,40,38
10478,54,2,144586,15,10,2,11,5,4,0,0,0,40,38
10479,29,2,144592,9,13,4,11,3,4,1,0,0,40,38
10480,29,2,144592,14,15,2,9,0,4,1,0,0,50,38
10481,41,4,144594,5,4,2,2,0,4,1,0,2179,40,38
10482,40,2,144594,11,9,2,0,0,4,1,2829,0,40,38
10483,77,1,144608,11,9,2,3,0,4,1,0,0,6,38
10484,35,2,144608,11,9,2,6,0,4,1,0,0,40,38
10485,39,2,144688,11,9,2,0,5,2,0,0,0,50,38
10486,18,2,144711,11,9,4,11,1,4,0,0,1721,40,38
10487,61,1,144723,12,14,2,3,0,4,1,7298,0,60,38
10488,19,2,144750,15,10,4,0,3,4,1,0,0,18,38
10489,68,1,144761,11,9,6,10,1,4,1,0,1668,20,38
10490,44,2,144778,15,10,5,3,1,4,1,0,0,45,38
10491,43,0,144778,9,13,4,3,1,4,1,0,0,40,38
10492,42,2,144778,11,9,2,2,0,4,1,0,0,50,38
10493,43,2,144778,11,9,2,3,0,4,1,0,0,50,38
10494,43,2,144778,9,13,2,9,0,4,1,0,0,55,21
10495,41,2,144778,11,9,2,2,0,4,1,0,0,40,38
10496,44,1,144778,9,13,2,9,0,4,1,0,0,40,38
10497,29,2,144784,11,9,4,7,1,2,0,0,0,40,38
10498,34,2,144798,15,10,4,0,1,4,0,0,0,40,38
10499,29,2,144808,15,10,2,3,3,2,0,0,0,40,38
10500,43,5,144811,14,15,0,9,1,4,1,0,0,50,38
10501,65,4,144822,6,5,2,2,0,4,1,0,0,45,38
10502,28,2,144833,15,10,2,5,0,4,1,0,0,40,38
10503,49,2,144844,11,9,2,13,0,4,1,0,0,52,38
10504,48,2,144844,11,9,2,2,0,4,1,0,0,40,38
10505,47,2,144844,11,9,2,2,0,4,1,0,0,40,38
10506,38,2,144860,11,9,2,2,0,4,1,0,0,65,38
10507,19,2,144911,15,10,4,7,3,4,1,0,0,20,38
10508,41,5,144928,9,13,2,9,0,4,1,0,0,40,38
10509,40,2,144928,15,10,0,2,1,4,1,0,0,40,38
10510,43,4,144928,11,9,4,4,1,4,1,0,0,60,38
10511,35,2,144937,11,9,2,2,0,4,1,0,0,42,38
10512,45,1,144940,12,14,0,9,4,2,0,0,0,40,38
10513,41,2,144947,9,13,0,3,4,2,0,0,0,40,38
